,time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_t1ci_qty,roadmap_t2ci_qty,first_month,mon_phase_in,roadmap_accu_invoice_qty,roadmap_invoice_qty_pct_change,rolling_q_roadmap_invoice_qty
6326,2020-07-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,56.0,1261.0,-1.0,4.0
6327,2020-08-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,57.0,1261.0,,2.0
6328,2020-09-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,58.0,1261.0,,0.0
6329,2020-10-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,59.0,1261.0,,0.0
6330,2020-11-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,60.0,1261.0,,0.0
6331,2020-12-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,61.0,1261.0,,0.0
6332,2021-01-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,62.0,1261.0,,0.0
6333,2021-02-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,63.0,1261.0,,0.0
6334,2021-03-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,64.0,1261.0,,0.0
6335,2021-04-01,PA,MiniPC-N6,0.0,0.0,0.0,2015-11-01,65.0,1261.0,,0.0
6336,2021-05-01,PA,MiniPC-N6,2.0,0.0,0.0,2015-11-01,66.0,1263.0,inf,2.0
6337,2016-08-01,PA,MiniPC-REVO,3.0,0.0,0.0,2016-08-01,0.0,3.0,,
6338,2016-09-01,PA,MiniPC-REVO,0.0,0.0,0.0,2016-08-01,1.0,3.0,-1.0,
6339,2016-10-01,PA,MiniPC-REVO,500.0,0.0,0.0,2016-08-01,2.0,503.0,inf,503.0
6340,2017-07-01,PA,MiniPC-REVO,2.0,0.0,0.0,2016-08-01,11.0,505.0,-0.996,502.0
6341,2020-12-01,PA,MiniPC-REVO,1.0,0.0,0.0,2016-08-01,52.0,506.0,-0.5,503.0
6342,2017-12-01,PA,NITRO,3.0,0.0,0.0,2017-12-01,0.0,3.0,,
6343,2018-01-01,PA,NITRO,0.0,0.0,0.0,2017-12-01,1.0,3.0,-1.0,
6344,2018-02-01,PA,NITRO,0.0,0.0,0.0,2017-12-01,2.0,3.0,,3.0
6345,2018-03-01,PA,NITRO,0.0,0.0,0.0,2017-12-01,3.0,3.0,,0.0
6346,2018-04-01,PA,NITRO,1800.0,0.0,0.0,2017-12-01,4.0,1803.0,inf,1800.0
6347,2018-05-01,PA,NITRO,3051.0,0.0,0.0,2017-12-01,5.0,4854.0,0.6950000000000001,4851.0
6348,2018-06-01,PA,NITRO,2450.0,164.2,0.0,2017-12-01,6.0,7304.0,-0.1969845952146837,7301.0
6349,2018-07-01,PA,NITRO,3000.0,926.5,0.0,2017-12-01,7.0,10304.0,0.22448979591836737,8501.0
6350,2018-08-01,PA,NITRO,2050.0,1150.125,0.0,2017-12-01,8.0,12354.0,-0.31666666666666665,7500.0
6351,2018-09-01,PA,NITRO,3600.0,1503.0,0.0,2017-12-01,9.0,15954.0,0.7560975609756098,8650.0
6352,2018-10-01,PA,NITRO,1625.0,1605.5,0.0,2017-12-01,10.0,17579.0,-0.5486111111111112,7275.0
6353,2018-11-01,PA,NITRO,100.0,1654.875,0.0,2017-12-01,11.0,17679.0,-0.9384615384615385,5325.0
6354,2018-12-01,PA,NITRO,770.0,1394.7,0.0,2017-12-01,12.0,18449.0,6.7,2495.0
6355,2019-01-01,PA,NITRO,790.0,1058.375,0.0,2017-12-01,13.0,19239.0,0.025974025974025983,1660.0
6356,2019-02-01,PA,NITRO,1060.0,1276.875,0.0,2017-12-01,14.0,20299.0,0.3417721518987342,2620.0
6357,2019-03-01,PA,NITRO,750.0,1783.5,0.0,2017-12-01,15.0,21049.0,-0.2924528301886793,2600.0
6358,2019-04-01,PA,NITRO,2800.0,1687.75,0.0,2017-12-01,16.0,23849.0,2.7333333333333334,4610.0
6359,2019-05-01,PA,NITRO,2600.0,1707.125,0.0,2017-12-01,17.0,26449.0,-0.0714285714285714,6150.0
6360,2019-06-01,PA,NITRO,0.0,1758.9,0.0,2017-12-01,18.0,26449.0,-1.0,5400.0
6361,2019-07-01,PA,NITRO,800.0,1540.75,0.0,2017-12-01,19.0,27249.0,inf,3400.0
6362,2019-08-01,PA,NITRO,1150.0,1791.875,0.0,2017-12-01,20.0,28399.0,0.4375,1950.0
6363,2019-09-01,PA,NITRO,1300.0,1594.3,0.0,2017-12-01,21.0,29699.0,0.13043478260869557,3250.0
6364,2019-10-01,PA,NITRO,2300.0,1831.875,0.0,2017-12-01,22.0,31999.0,0.7692307692307692,4750.0
6365,2019-11-01,PA,NITRO,400.0,2029.5,0.0,2017-12-01,23.0,32399.0,-0.8260869565217391,4000.0
6366,2019-12-01,PA,NITRO,3200.0,1519.1,0.0,2017-12-01,24.0,35599.0,7.0,5900.0
6367,2020-01-01,PA,NITRO,2100.0,875.1,0.0,2017-12-01,25.0,37699.0,-0.34375,5700.0
6368,2020-02-01,PA,NITRO,1000.0,546.25,0.0,2017-12-01,26.0,38699.0,-0.5238095238095238,6300.0
6369,2020-03-01,PA,NITRO,3800.0,767.2,0.0,2017-12-01,27.0,42499.0,2.8,6900.0
6370,2020-04-01,PA,NITRO,600.0,623.125,0.0,2017-12-01,28.0,43099.0,-0.8421052631578947,5400.0
6371,2020-05-01,PA,NITRO,1100.0,614.3,0.0,2017-12-01,29.0,44199.0,0.8333333333333333,5500.0
6372,2020-06-01,PA,NITRO,7504.0,637.6875,0.0,2017-12-01,30.0,51703.0,5.821818181818182,9204.0
6373,2020-07-01,PA,NITRO,9900.0,25.625,0.0,2017-12-01,31.0,61603.0,0.31929637526652455,18504.0
6374,2020-08-01,PA,NITRO,12660.0,1153.8,0.0,2017-12-01,32.0,74263.0,0.2787878787878788,30064.0
6375,2020-09-01,PA,NITRO,8990.0,3032.25,0.0,2017-12-01,33.0,83253.0,-0.28988941548183256,31550.0
6376,2020-10-01,PA,NITRO,6630.0,3505.125,0.0,2017-12-01,34.0,89883.0,-0.26251390433815347,28280.0
6377,2020-11-01,PA,NITRO,2410.0,4265.6,0.0,2017-12-01,35.0,92293.0,-0.6365007541478129,18030.0
6378,2020-12-01,PA,NITRO,6500.0,3837.625,0.0,2017-12-01,36.0,98793.0,1.6970954356846475,15540.0
6379,2021-01-01,PA,NITRO,1350.0,2971.0,0.0,2017-12-01,37.0,100143.0,-0.7923076923076923,10260.0
6380,2021-02-01,PA,NITRO,3400.0,3449.25,0.0,2017-12-01,38.0,103543.0,1.5185185185185186,11250.0
6381,2021-03-01,PA,NITRO,1546.0,1142.6923076923076,0.0,2017-12-01,39.0,105089.0,-0.5452941176470588,6296.0
6382,2021-04-01,PA,NITRO,975.0,2279.6363636363635,0.0,2017-12-01,40.0,106064.0,-0.369340232858991,5921.0
6383,2021-05-01,PA,NITRO,2400.0,0.0,0.0,2017-12-01,41.0,108464.0,1.4615384615384617,4921.0
6384,2021-06-01,PA,NITRO,4400.0,0.0,0.0,2017-12-01,42.0,112864.0,0.8333333333333333,7775.0
6385,2021-07-01,PA,NITRO,2400.0,0.0,0.0,2017-12-01,43.0,115264.0,-0.4545454545454546,9200.0
6386,2021-08-01,PA,NITRO,140.0,192.5,0.0,2017-12-01,44.0,115404.0,-0.9416666666666667,6940.0
6387,2021-09-01,PA,NITRO,6924.0,114.875,0.0,2017-12-01,45.0,122328.0,48.457142857142856,9464.0
6388,2021-10-01,PA,NITRO,2396.0,354.5,0.0,2017-12-01,46.0,124724.0,-0.6539572501444252,9460.0
6389,2021-11-01,PA,NITRO,2000.0,0.0,0.0,2017-12-01,47.0,126724.0,-0.1652754590984975,11320.0
6390,2018-07-01,PA,NITRO-AMD,400.0,0.0,0.0,2018-07-01,0.0,400.0,,
6391,2018-08-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,1.0,400.0,-1.0,
6392,2018-09-01,PA,NITRO-AMD,0.0,45.0,0.0,2018-07-01,2.0,400.0,,400.0
6393,2018-10-01,PA,NITRO-AMD,0.0,47.75,0.0,2018-07-01,3.0,400.0,,0.0
6394,2018-11-01,PA,NITRO-AMD,0.0,47.25,0.0,2018-07-01,4.0,400.0,,0.0
6395,2018-12-01,PA,NITRO-AMD,0.0,28.8,0.0,2018-07-01,5.0,400.0,,0.0
6396,2019-01-01,PA,NITRO-AMD,760.0,23.25,0.0,2018-07-01,6.0,1160.0,inf,760.0
6397,2019-02-01,PA,NITRO-AMD,640.0,26.25,0.0,2018-07-01,7.0,1800.0,-0.1578947368421053,1400.0
6398,2019-04-01,PA,NITRO-AMD,1.0,0.0,0.0,2018-07-01,9.0,1801.0,-0.9984375,1401.0
6399,2019-05-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,10.0,1801.0,-1.0,641.0
6400,2019-06-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,11.0,1801.0,,1.0
6401,2019-07-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,12.0,1801.0,,0.0
6402,2019-08-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,13.0,1801.0,,0.0
6403,2019-09-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,14.0,1801.0,,0.0
6404,2019-10-01,PA,NITRO-AMD,300.0,0.0,0.0,2018-07-01,15.0,2101.0,inf,300.0
6405,2019-11-01,PA,NITRO-AMD,0.0,188.5,0.0,2018-07-01,16.0,2101.0,-1.0,300.0
6406,2019-12-01,PA,NITRO-AMD,0.0,265.4,0.0,2018-07-01,17.0,2101.0,,300.0
6407,2020-01-01,PA,NITRO-AMD,200.0,229.5,0.0,2018-07-01,18.0,2301.0,inf,200.0
6408,2020-02-01,PA,NITRO-AMD,0.0,201.5,0.0,2018-07-01,19.0,2301.0,-1.0,200.0
6409,2020-03-01,PA,NITRO-AMD,0.0,274.4,0.0,2018-07-01,20.0,2301.0,,200.0
6410,2020-04-01,PA,NITRO-AMD,113.0,308.75,0.0,2018-07-01,21.0,2414.0,inf,113.0
6411,2020-05-01,PA,NITRO-AMD,0.0,218.4,0.0,2018-07-01,22.0,2414.0,-1.0,113.0
6412,2020-06-01,PA,NITRO-AMD,0.0,217.25,0.0,2018-07-01,23.0,2414.0,,113.0
6413,2020-07-01,PA,NITRO-AMD,0.0,228.25,0.0,2018-07-01,24.0,2414.0,,0.0
6414,2020-08-01,PA,NITRO-AMD,350.0,183.6,0.0,2018-07-01,25.0,2764.0,inf,350.0
6415,2020-09-01,PA,NITRO-AMD,200.0,146.25,0.0,2018-07-01,26.0,2964.0,-0.4285714285714286,550.0
6416,2021-03-01,PA,NITRO-AMD,3.0,0.0,0.0,2018-07-01,32.0,2967.0,-0.985,553.0
6417,2021-04-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,33.0,2967.0,-1.0,203.0
6418,2021-05-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,34.0,2967.0,,3.0
6419,2021-06-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,35.0,2967.0,,0.0
6420,2021-07-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,36.0,2967.0,,0.0
6421,2021-08-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,37.0,2967.0,,0.0
6422,2021-09-01,PA,NITRO-AMD,0.0,0.0,0.0,2018-07-01,38.0,2967.0,,0.0
6423,2021-10-01,PA,NITRO-AMD,2754.0,0.0,0.0,2018-07-01,39.0,5721.0,inf,2754.0
6424,2017-04-01,PA,Predator-G6,1.0,0.0,0.0,2017-04-01,0.0,1.0,,
6425,2017-05-01,PA,Predator-G6,0.0,0.0,0.0,2017-04-01,1.0,1.0,-1.0,
6426,2017-06-01,PA,Predator-G6,0.0,0.0,0.0,2017-04-01,2.0,1.0,,1.0
6427,2017-07-01,PA,Predator-G6,315.0,0.0,0.0,2017-04-01,3.0,316.0,inf,315.0
6428,2017-08-01,PA,Predator-G6,315.0,0.0,0.0,2017-04-01,4.0,631.0,0.0,630.0
6429,2017-09-01,PA,Predator-G6,348.0,0.0,0.0,2017-04-01,5.0,979.0,0.10476190476190483,978.0
6430,2018-04-01,PA,Predator-PO3,8.0,0.0,0.0,2018-04-01,0.0,8.0,,
6431,2018-05-01,PA,Predator-PO3,0.0,0.0,0.0,2018-04-01,1.0,8.0,-1.0,
6432,2018-06-01,PA,Predator-PO3,0.0,0.0,0.0,2018-04-01,2.0,8.0,,8.0
6433,2018-07-01,PA,Predator-PO3,60.0,0.0,0.0,2018-04-01,3.0,68.0,inf,60.0
6434,2018-08-01,PA,Predator-PO3,5520.0,0.0,0.0,2018-04-01,4.0,5588.0,91.0,5580.0
6435,2018-09-01,PA,Predator-PO3,1822.0,1.6666666666666667,0.0,2018-04-01,5.0,7410.0,-0.6699275362318841,7402.0
6436,2018-10-01,PA,Predator-PO3,3000.0,138.875,0.0,2018-04-01,6.0,10410.0,0.646542261251372,10342.0
6437,2018-11-01,PA,Predator-PO3,2016.0,424.0,0.0,2018-04-01,7.0,12426.0,-0.32799999999999996,6838.0
6438,2018-12-01,PA,Predator-PO3,400.0,723.9,0.0,2018-04-01,8.0,12826.0,-0.8015873015873016,5416.0
6439,2019-01-01,PA,Predator-PO3,600.0,721.875,0.0,2018-04-01,9.0,13426.0,0.5,3016.0
6440,2019-02-01,PA,Predator-PO3,350.0,615.875,0.0,2018-04-01,10.0,13776.0,-0.41666666666666663,1350.0
6441,2019-03-01,PA,Predator-PO3,50.0,649.8,0.0,2018-04-01,11.0,13826.0,-0.8571428571428572,1000.0
6442,2019-04-01,PA,Predator-PO3,500.0,498.8333333333333,0.0,2018-04-01,12.0,14326.0,9.0,900.0
6443,2019-05-01,PA,Predator-PO3,175.0,379.3125,0.0,2018-04-01,13.0,14501.0,-0.65,725.0
6444,2019-06-01,PA,Predator-PO3,0.0,333.5,0.0,2018-04-01,14.0,14501.0,-1.0,675.0
6445,2019-07-01,PA,Predator-PO3,500.0,346.4375,0.0,2018-04-01,15.0,15001.0,inf,675.0
6446,2019-08-01,PA,Predator-PO3,100.0,403.5625,0.0,2018-04-01,16.0,15101.0,-0.8,600.0
6447,2019-09-01,PA,Predator-PO3,700.0,276.7,0.0,2018-04-01,17.0,15801.0,6.0,1300.0
6448,2019-10-01,PA,Predator-PO3,850.0,316.625,0.0,2018-04-01,18.0,16651.0,0.2142857142857142,1650.0
6449,2019-11-01,PA,Predator-PO3,0.0,354.3125,0.0,2018-04-01,19.0,16651.0,-1.0,1550.0
6450,2019-12-01,PA,Predator-PO3,1100.0,251.7,0.0,2018-04-01,20.0,17751.0,inf,1950.0
6451,2020-01-01,PA,Predator-PO3,1850.0,192.0,0.0,2018-04-01,21.0,19601.0,0.6818181818181819,2950.0
6452,2020-02-01,PA,Predator-PO3,0.0,234.0,0.0,2018-04-01,22.0,19601.0,-1.0,2950.0
6453,2020-03-01,PA,Predator-PO3,800.0,275.37931034482756,0.0,2018-04-01,23.0,20401.0,inf,2650.0
6454,2020-04-01,PA,Predator-PO3,1299.0,233.30434782608697,0.0,2018-04-01,24.0,21700.0,0.62375,2099.0
6455,2020-05-01,PA,Predator-PO3,2351.0,170.14285714285714,0.0,2018-04-01,25.0,24051.0,0.8098537336412626,4450.0
6456,2020-06-01,PA,Predator-PO3,4.0,0.0,0.0,2018-04-01,26.0,24055.0,-0.9982985963419821,3654.0
6457,2020-07-01,PA,Predator-PO3,4000.0,0.0,0.0,2018-04-01,27.0,28055.0,999.0,6355.0
6458,2020-08-01,PA,Predator-PO3,4632.0,224.4,0.0,2018-04-01,28.0,32687.0,0.15799999999999992,8636.0
6459,2020-09-01,PA,Predator-PO3,4550.0,801.375,0.0,2018-04-01,29.0,37237.0,-0.01770293609671847,13182.0
6460,2020-10-01,PA,Predator-PO3,2120.0,1336.0,0.0,2018-04-01,30.0,39357.0,-0.5340659340659341,11302.0
6461,2020-11-01,PA,Predator-PO3,3510.0,2214.1,0.0,2018-04-01,31.0,42867.0,0.6556603773584906,10180.0
6462,2020-12-01,PA,Predator-PO3,640.0,1767.5,0.0,2018-04-01,32.0,43507.0,-0.8176638176638177,6270.0
6463,2021-01-01,PA,Predator-PO3,1336.0,1362.7,0.0,2018-04-01,33.0,44843.0,1.0875,5486.0
6464,2021-02-01,PA,Predator-PO3,3800.0,945.0,0.0,2018-04-01,34.0,48643.0,1.8443113772455089,5776.0
6465,2021-03-01,PA,Predator-PO3,1802.0,416.2307692307692,0.0,2018-04-01,35.0,50445.0,-0.5257894736842106,6938.0
6466,2021-04-01,PA,Predator-PO3,5797.0,783.375,0.0,2018-04-01,36.0,56242.0,2.2169811320754715,11399.0
6467,2021-05-01,PA,Predator-PO3,1600.0,0.0,0.0,2018-04-01,37.0,57842.0,-0.7239951699154735,9199.0
6468,2021-06-01,PA,Predator-PO3,2143.0,0.0,0.0,2018-04-01,38.0,59985.0,0.339375,9540.0
6469,2021-07-01,PA,Predator-PO3,5259.0,0.0,0.0,2018-04-01,39.0,65244.0,1.454036397573495,9002.0
6470,2021-08-01,PA,Predator-PO3,1511.0,53.25,0.0,2018-04-01,40.0,66755.0,-0.7126830195854725,8913.0
6471,2021-09-01,PA,Predator-PO3,2208.0,74.25,0.0,2018-04-01,41.0,68963.0,0.46128391793514223,8978.0
6472,2021-10-01,PA,Predator-PO3,3956.0,533.6,0.0,2018-04-01,42.0,72919.0,0.7916666666666667,7675.0
6473,2021-11-01,PA,Predator-PO3,0.0,0.0,0.0,2018-04-01,43.0,72919.0,-1.0,6164.0
6474,2021-12-01,PA,Predator-PO3,1390.0,0.0,0.0,2018-04-01,44.0,74309.0,inf,5346.0
6475,2017-12-01,PA,Predator-PO5,2.0,0.0,0.0,2017-12-01,0.0,2.0,,
6476,2018-01-01,PA,Predator-PO5,0.0,0.0,0.0,2017-12-01,1.0,2.0,-1.0,
6477,2018-02-01,PA,Predator-PO5,0.0,0.0,0.0,2017-12-01,2.0,2.0,,2.0
6478,2018-03-01,PA,Predator-PO5,0.0,0.0,0.0,2017-12-01,3.0,2.0,,0.0
6479,2018-04-01,PA,Predator-PO5,260.0,0.0,0.0,2017-12-01,4.0,262.0,inf,260.0
6480,2018-05-01,PA,Predator-PO5,460.0,0.0,0.0,2017-12-01,5.0,722.0,0.7692307692307692,720.0
6481,2018-06-01,PA,Predator-PO5,0.0,0.0,0.0,2017-12-01,6.0,722.0,-1.0,720.0
6482,2018-07-01,PA,Predator-PO5,50.0,85.8,0.0,2017-12-01,7.0,772.0,inf,510.0
6483,2018-08-01,PA,Predator-PO5,0.0,136.5,0.0,2017-12-01,8.0,772.0,-1.0,50.0
6484,2018-09-01,PA,Predator-PO5,254.0,155.8,0.0,2017-12-01,9.0,1026.0,inf,304.0
6485,2019-04-01,PA,Predator-PO5,10.0,0.0,0.0,2017-12-01,16.0,1036.0,-0.9606299212598425,264.0
6486,2018-07-01,PA,Predator-PO5-AMD,50.0,0.0,0.0,2018-07-01,0.0,50.0,,
6487,2017-08-01,PA,Predator-PO9,3.0,0.0,0.0,2017-08-01,0.0,3.0,,
6488,2017-09-01,PA,Predator-PO9,0.0,0.0,0.0,2017-08-01,1.0,3.0,-1.0,
6489,2017-10-01,PA,Predator-PO9,2.0,0.0,0.0,2017-08-01,2.0,5.0,inf,5.0
6490,2017-11-01,PA,Predator-PO9,186.0,0.0,0.0,2017-08-01,3.0,191.0,92.0,188.0
6491,2017-12-01,PA,Predator-PO9,3.0,0.0,0.0,2017-08-01,4.0,194.0,-0.9838709677419355,191.0
6492,2018-01-01,PA,Predator-PO9,0.0,0.0,0.0,2017-08-01,5.0,194.0,-1.0,189.0
6493,2018-02-01,PA,Predator-PO9,0.0,0.0,0.0,2017-08-01,6.0,194.0,,3.0
6494,2018-03-01,PA,Predator-PO9,0.0,0.0,0.0,2017-08-01,7.0,194.0,,0.0
6495,2018-04-01,PA,Predator-PO9,0.0,0.0,0.0,2017-08-01,8.0,194.0,,0.0
6496,2018-05-01,PA,Predator-PO9,108.0,0.0,0.0,2017-08-01,9.0,302.0,inf,108.0
6497,2018-06-01,PA,Predator-PO9,0.0,0.0,0.0,2017-08-01,10.0,302.0,-1.0,108.0
6498,2018-07-01,PA,Predator-PO9,108.0,0.0,0.0,2017-08-01,11.0,410.0,inf,216.0
6499,2018-08-01,PA,Predator-PO9,0.0,0.0,0.0,2017-08-01,12.0,410.0,-1.0,108.0
6500,2018-09-01,PA,Predator-PO9,108.0,0.0,0.0,2017-08-01,13.0,518.0,inf,216.0
6501,2019-06-01,PA,Predator-PO9,12.0,0.0,0.0,2017-08-01,22.0,530.0,-0.8888888888888888,120.0
6502,2020-07-01,PA,Predator-PO9,2.0,0.0,0.0,2017-08-01,35.0,532.0,-0.8333333333333334,122.0
6503,2017-07-01,PA,S Series-23.8,2.0,0.0,0.0,2017-07-01,0.0,2.0,,
6504,2017-08-01,PA,S Series-23.8,0.0,0.0,0.0,2017-07-01,1.0,2.0,-1.0,
6505,2017-09-01,PA,S Series-23.8,0.0,0.0,0.0,2017-07-01,2.0,2.0,,2.0
6506,2017-10-01,PA,S Series-23.8,0.0,0.0,0.0,2017-07-01,3.0,2.0,,0.0
6507,2017-11-01,PA,S Series-23.8,0.0,0.0,0.0,2017-07-01,4.0,2.0,,0.0
6508,2017-12-01,PA,S Series-23.8,1.0,0.0,0.0,2017-07-01,5.0,3.0,inf,1.0
6509,2018-01-01,PA,S Series-23.8,100.0,0.0,0.0,2017-07-01,6.0,103.0,99.0,101.0
6510,2018-02-01,PA,S Series-23.8,0.0,0.0,0.0,2017-07-01,7.0,103.0,-1.0,101.0
6511,2018-03-01,PA,S Series-23.8,100.0,1.0,0.0,2017-07-01,8.0,203.0,inf,200.0
6512,2018-04-01,PA,S Series-23.8,0.0,11.8,0.0,2017-07-01,9.0,203.0,-1.0,100.0
6513,2018-05-01,PA,S Series-23.8,10.0,7.5,0.0,2017-07-01,10.0,213.0,inf,110.0
6514,2018-06-01,PA,S Series-23.8,20.0,37.0,0.0,2017-07-01,11.0,233.0,1.0,30.0
6515,2018-07-01,PA,S Series-23.8,145.0,56.6,0.0,2017-07-01,12.0,378.0,6.25,175.0
6516,2018-08-01,PA,S Series-23.8,220.0,34.75,0.0,2017-07-01,13.0,598.0,0.5172413793103448,385.0
6517,2018-09-01,PA,S Series-23.8,100.0,25.11111111111111,0.0,2017-07-01,14.0,698.0,-0.5454545454545454,465.0
6518,2018-02-01,PA,S6,1.0,0.0,0.0,2018-02-01,0.0,1.0,,
6519,2017-12-01,PA,TC series-6/7-Mainstream,2.0,0.0,0.0,2017-12-01,0.0,2.0,,
6520,2018-01-01,PA,TC series-6/7-Mainstream,0.0,0.0,0.0,2017-12-01,1.0,2.0,-1.0,
6521,2018-02-01,PA,TC series-6/7-Mainstream,0.0,0.0,0.0,2017-12-01,2.0,2.0,,2.0
6522,2018-03-01,PA,TC series-6/7-Mainstream,0.0,0.0,0.0,2017-12-01,3.0,2.0,,0.0
6523,2018-04-01,PA,TC series-6/7-Mainstream,0.0,0.0,0.0,2017-12-01,4.0,2.0,,0.0
6524,2018-05-01,PA,TC series-6/7-Mainstream,6001.0,0.0,0.0,2017-12-01,5.0,6003.0,inf,6001.0
6525,2018-06-01,PA,TC series-6/7-Mainstream,3450.0,0.0,0.0,2017-12-01,6.0,9453.0,-0.42509581736377267,9451.0
6526,2018-07-01,PA,TC series-6/7-Mainstream,3350.0,541.6,0.0,2017-12-01,7.0,12803.0,-0.02898550724637683,12801.0
6527,2018-08-01,PA,TC series-6/7-Mainstream,4350.0,731.75,0.0,2017-12-01,8.0,17153.0,0.29850746268656714,11150.0
6528,2018-09-01,PA,TC series-6/7-Mainstream,3450.0,1240.0,0.0,2017-12-01,9.0,20603.0,-0.2068965517241379,11150.0
6529,2018-10-01,PA,TC series-6/7-Mainstream,2000.0,2990.75,0.0,2017-12-01,10.0,22603.0,-0.42028985507246375,9800.0
6530,2018-11-01,PA,TC series-6/7-Mainstream,0.0,8693.0,0.0,2017-12-01,11.0,22603.0,-1.0,5450.0
6531,2018-12-01,PA,TC series-6/7-Mainstream,1000.0,10941.8,0.0,2017-12-01,12.0,23603.0,inf,3000.0
6532,2019-01-01,PA,TC series-6/7-Mainstream,500.0,5999.75,0.0,2017-12-01,13.0,24103.0,-0.5,1500.0
6533,2019-02-01,PA,TC series-6/7-Mainstream,400.0,2477.25,0.0,2017-12-01,14.0,24503.0,-0.19999999999999996,1900.0
6534,2019-03-01,PA,TC series-6/7-Mainstream,1555.0,3880.4,0.0,2017-12-01,15.0,26058.0,2.8875,2455.0
6535,2019-04-01,PA,TC series-6/7-Mainstream,0.0,3171.75,0.0,2017-12-01,16.0,26058.0,-1.0,1955.0
6536,2019-05-01,PA,TC series-6/7-Mainstream,0.0,2159.5,0.0,2017-12-01,17.0,26058.0,,1555.0
6537,2019-06-01,PA,TC series-6/7-Mainstream,0.0,1124.6,0.0,2017-12-01,18.0,26058.0,,0.0
6538,2019-07-01,PA,TC series-6/7-Mainstream,0.0,1123.5,0.0,2017-12-01,19.0,26058.0,,0.0
6539,2019-08-01,PA,TC series-6/7-Mainstream,0.0,1093.0,0.0,2017-12-01,20.0,26058.0,,0.0
6540,2019-09-01,PA,TC series-6/7-Mainstream,5100.0,811.0,0.0,2017-12-01,21.0,31158.0,inf,5100.0
6541,2019-10-01,PA,TC series-6/7-Mainstream,2900.0,402.0,0.0,2017-12-01,22.0,34058.0,-0.43137254901960786,8000.0
6542,2019-11-01,PA,TC series-6/7-Mainstream,0.0,351.125,0.0,2017-12-01,23.0,34058.0,-1.0,8000.0
6543,2019-12-01,PA,TC series-6/7-Mainstream,2500.0,660.0,0.0,2017-12-01,24.0,36558.0,inf,5400.0
6544,2020-01-01,PA,TC series-6/7-Mainstream,1500.0,717.5,0.0,2017-12-01,25.0,38058.0,-0.4,4000.0
6545,2020-02-01,PA,TC series-6/7-Mainstream,2000.0,1399.125,0.0,2017-12-01,26.0,40058.0,0.33333333333333326,6000.0
6546,2020-03-01,PA,TC series-6/7-Mainstream,2763.0,955.1538461538462,0.0,2017-12-01,27.0,42821.0,0.38149999999999995,6263.0
6547,2020-04-01,PA,TC series-6/7-Mainstream,700.0,0.0,0.0,2017-12-01,28.0,43521.0,-0.7466521896489323,5463.0
6548,2020-05-01,PA,TC series-6/7-Mainstream,4000.0,460.0,0.0,2017-12-01,29.0,47521.0,4.714285714285714,7463.0
6549,2020-06-01,PA,TC series-6/7-Mainstream,700.0,0.0,0.0,2017-12-01,30.0,48221.0,-0.825,5400.0
6550,2020-07-01,PA,TC series-6/7-Mainstream,4001.0,0.0,0.0,2017-12-01,31.0,52222.0,4.715714285714285,8701.0
6551,2020-08-01,PA,TC series-6/7-Mainstream,6250.0,121.75,0.0,2017-12-01,32.0,58472.0,0.5621094726318421,10951.0
6552,2020-09-01,PA,TC series-6/7-Mainstream,9200.0,890.875,0.0,2017-12-01,33.0,67672.0,0.472,19451.0
6553,2020-10-01,PA,TC series-6/7-Mainstream,500.0,1572.625,0.0,2017-12-01,34.0,68172.0,-0.9456521739130435,15950.0
6554,2020-11-01,PA,TC series-6/7-Mainstream,2400.0,2799.6,0.0,2017-12-01,35.0,70572.0,3.8,12100.0
6555,2020-12-01,PA,TC series-6/7-Mainstream,8850.0,2829.875,0.0,2017-12-01,36.0,79422.0,2.6875,11750.0
6556,2021-01-01,PA,TC series-6/7-Mainstream,1.0,2256.5,0.0,2017-12-01,37.0,79423.0,-0.9998870056497176,11251.0
6557,2021-02-01,PA,TC series-6/7-Mainstream,6550.0,1888.125,0.0,2017-12-01,38.0,85973.0,6549.0,15401.0
